time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
2023/4/10 7:00,11.5,11.5,83.45,8.8,0,0,0,,35.3,9.6,194,1013.7,10,100,11,0,0,1
2023/4/10 8:00,12.5,12.5,75.63,8.3,0,0,0,,34.6,9.6,184,1014.2,10,99.3,56,0.2,1,1
2023/4/10 9:00,13.1,13.1,72.69,8.3,0.093,0,0,['rain'],34.9,14.8,183,1014.5,5,98,91,0.3,1,5
2023/4/10 10:00,12.6,12.6,82.95,9.7,0,0,0,,44.6,11.4,184,1014.8,5,100,217,0.8,2,1
2023/4/10 11:00,13.3,13.3,74.66,8.9,0,0,0,,47.2,13.2,201,1014.6,10,100,218,0.8,2,1
2023/4/10 12:00,13.9,13.9,70.27,8.6,0,0,0,,48.2,14.9,192,1014.4,15,59.9,185,0.7,2,2
2023/4/10 13:00,14.5,14.5,67.18,8.5,0,0,0,,48.2,16.6,192,1013.8,10,98.1,206,0.7,2,1
2023/4/10 14:00,14.4,14.4,62.7,7.3,0,0,0,,46.1,13.6,190,1013.5,10,99.8,184,0.7,2,1
2023/4/10 15:00,14.8,14.8,64.88,8.2,0.379,0,0,['rain'],46.8,13.5,191,1013.4,20,98,137,0.5,1,5
2023/4/10 16:00,14.5,14.5,65.02,8,0,0,0,,46.4,13.6,191,1013.6,0,94.5,132,0.5,1,1
2023/4/10 17:00,13.1,13.1,79.35,9.6,0,0,0,,42.8,11.7,191,1013.6,10,83.5,73,0.3,1,2
2023/4/10 18:00,13.7,13.7,75.3,9.4,0,0,0,,35.6,11.1,221,1013.8,25,85.8,20,0.1,0,2
2023/4/10 19:00,13.7,13.7,77.09,9.7,0,0,0,,30.6,9.7,254,1014.3,10,83.8,0,0,0,2
2023/4/10 20:00,12.7,12.7,91.18,11.3,0,0,0,,28.4,5.9,220,1014.7,10,100,0,0,0,1
2023/4/10 21:00,12.4,12.4,92.85,11.3,0.962,0,0,['rain'],27.7,8,203,1014.6,15,98,0,0,0,5
2023/4/10 22:00,12.2,12.2,91.46,10.9,0,0,0,,26.3,8,194,1014.8,7,100,0,0,0,1
2023/4/10 23:00,12.2,12.2,92.52,11,0,0,0,,24.1,4.2,214,1014.7,10,96.7,0,0,0,1
2023/4/11 0:00,12,12,95.28,11.3,0,0,0,,21.2,4,112,1014.6,5.2,98,0,0,0,1
2023/4/11 1:00,12,12,94.53,11.1,0,0,0,,19.1,2.3,278,1014.4,10,100,0,0,0,1
2023/4/11 2:00,11.9,11.9,97.55,11.6,0,0,0,,16.6,2.4,186,1014.2,10,98.1,0,0,0,1
2023/4/11 3:00,12,12,98.15,11.8,3.602,0,0,['rain'],15.8,0.3,250,1014.3,4.2,96.1,0,0,0,5
2023/4/11 4:00,12,12,94.17,11.1,0,0,0,,16.2,8.9,253,1014.3,10,98.5,0,0,0,1
2023/4/11 5:00,12,12,96.29,11.5,0,0,0,,12.6,3.9,282,1014.5,10,95,0,0,0,1
2023/4/11 6:00,12,12,96.88,11.6,0,0,0,,12.2,0.6,266,1015.2,30,90,0,0,0,2
2023/4/11 7:00,11.2,11.2,97.95,10.9,0,0,0,,11.5,5.2,325,1015.7,10,55.7,25,0.1,0,2
2023/4/11 8:00,12.7,12.7,89.78,11.1,0,0,0,,9.7,5.7,229,1016,10,100,74,0.3,1,1
2023/4/11 9:00,14.4,14.4,82.96,11.5,0.182,0,0,['rain'],13.3,2.2,109,1016,25,98,339,1.2,3,5
2023/4/11 10:00,15,15,78.17,11.2,0,0,0,,15.1,5.3,47,1015.7,10,100,556,2,6,1
2023/4/11 11:00,16.9,16.9,70.05,11.4,0,0,0,,15.8,2.2,300,1015.1,10,100,468,1.7,5,1
2023/4/11 12:00,17.1,17.1,62.45,9.9,0,0,0,,14.4,7.6,74,1014.2,30,70.5,351,1.3,4,2
2023/4/11 13:00,18.9,18.9,58.57,10.6,0,0,0,,13.7,2.5,112,1012.9,10,100,630,2.3,6,1
2023/4/11 14:00,18.6,18.6,61.68,11.1,0,0,0,,11.5,7.4,171,1012.4,10,100,475,1.7,5,1
2023/4/11 15:00,18.9,18.9,60.64,11.1,0.002,0,0,['rain'],15.1,9.1,172,1010.9,30,90,346,1.2,3,6
2023/4/11 16:00,18,18,64.09,11.1,0,0,0,,16.2,8.9,194,1011.3,10,100,297,1.1,3,1
2023/4/11 17:00,16.9,16.9,69.99,11.4,0,0,0,,15.1,4,194,1011.4,10,93.7,100,0.4,1,1
2023/4/11 18:00,16,16,77.4,12.1,0,0,0,,15.8,0.7,110,1011.1,30,44.3,24,0.1,0,2
2023/4/11 19:00,14.6,14.6,86.37,12.4,0,0,0,,14,0.6,91,1010.9,10,94.3,0,0,0,1
2023/4/11 20:00,14.5,14.5,87.14,12.4,0,0,0,,16.6,0.7,59,1010,10,95.9,0,0,0,1
2023/4/11 21:00,14.9,14.9,82,11.9,0,0,0,,16.9,7.4,3,1010.1,30,52.3,0,0,0,2
2023/4/11 22:00,14.6,14.6,82.2,11.6,0,0,0,,15.5,5.4,29,1009.8,10,91.3,0,0,0,1
2023/4/11 23:00,14.1,14.1,83.69,11.4,0,0,0,,19.4,7.4,39,1009.1,10,87.2,0,0,0,2
2023/4/12 0:00,13.3,13.3,84.26,10.7,0,0,0,,25.2,7.5,40,1008.4,30,22.3,0,0,0,2
2023/4/12 1:00,13.8,13.8,72.27,8.9,0,0,0,,29.2,9.3,33,1007.7,10,42.9,0,0,0,2
2023/4/12 2:00,13.7,13.7,73.91,9.1,0,0,0,,33.8,9.5,27,1007,10,73.7,0,0,0,2
2023/4/12 3:00,14.1,14.1,72.03,9.1,0,0,0,,37.4,11.7,25,1005.6,30,98,0,0,0,1
2023/4/12 4:00,14.9,14.9,66,8.6,0,0,0,,41.8,18,39,1004.8,0,97.7,0,0,0,1
2023/4/12 5:00,13.6,13.6,75.74,9.4,0,0,0,,46.1,24.1,16,1005,0,96.7,0,0,0,1
2023/4/12 6:00,13.5,13.5,81.78,10.4,0,0,0,,48.6,12.1,3,1005,7,98,0,0,0,1
2023/4/12 7:00,12.6,12.6,89.64,10.9,0,0,0,,50.4,12.1,23,1004.7,10,100,7,0,0,1
2023/4/12 8:00,13.3,13.3,86.97,11.1,0,0,0,,52.2,12.2,14,1004.7,10,99.5,34,0.1,0,1
2023/4/12 9:00,13.3,13.3,88.52,11.4,6.571,0,0,['rain'],53.6,13.5,4,1004.8,25,90,59,0.2,1,6
2023/4/12 10:00,14.4,14.4,83.78,11.7,0,0,0,,53.3,13.7,4,1004.8,10,96.1,133,0.5,1,1
2023/4/12 11:00,15.5,15.5,77.06,11.5,0,0,0,,50.8,13.6,4,1004.6,0,84.5,207,0.7,2,2
2023/4/12 12:00,16.4,16.4,71.32,11.2,0,0,0,,49.3,23.6,2,1004.8,30,80.6,559,2,6,2
2023/4/12 13:00,17.8,17.8,68.46,11.9,0,0,0,,48.6,18.5,2,1004.4,10,91.7,677,2.4,7,1
2023/4/12 14:00,17.8,17.8,67.21,11.6,0,0,0,,47.9,17,351,1004,10,100,250,0.9,3,1
2023/4/12 15:00,18.6,18.6,64.41,11.7,0.069,0,0,['rain'],40.3,20.3,10,1004.3,30,80.1,437,1.6,4,6
2023/4/12 16:00,18.1,18.1,64.02,11.2,0,0,0,,33.5,16.8,353,1004.6,0,90.1,413,1.5,4,1
2023/4/12 17:00,17.7,17.7,65.83,11.3,0,0,0,,28.4,16.8,12,1005.1,10,46.6,130,0.5,1,2
2023/4/12 18:00,16.7,16.7,70.25,11.2,0,0,0,,27.4,13.2,12,1006,30,96,21,0.1,0,1
2023/4/12 19:00,16.1,16.1,75.12,11.7,0,0,0,,24.1,12.6,343,1007.2,8,42.3,0,0,0,2
2023/4/12 20:00,14.1,14.1,94.99,13.3,0,0,0,,22.3,12.5,2,1008.2,10,77.5,0,0,0,2
2023/4/12 21:00,14.5,14.5,97.57,14.1,3.584,0,0,['rain'],19.4,5.5,342,1008.7,30,98,0,0,0,5
2023/4/12 22:00,14.6,14.6,94.14,13.6,0,0,0,,17.3,9,10,1009.2,10,88.1,0,0,0,2
2023/4/12 23:00,14.6,14.6,95.18,13.8,0,0,0,,15.1,5.5,39,1009.6,10,100,0,0,0,1
2023/4/13 0:00,14.6,14.6,93.72,13.6,0,0,0,,13,7,2,1009.8,30,98,0,0,0,1
2023/4/13 1:00,14.6,14.6,93.85,13.6,0,0,0,,9,5.3,45,1010.5,6,99.2,0,0,0,1
2023/4/13 2:00,14.4,14.4,94.27,13.5,0,0,0,,6.8,1.7,43,1010.8,10,74.8,0,0,0,2
2023/4/13 3:00,13.7,13.7,97.06,13.3,0.002,0,0,['rain'],6.5,0,5,1010.8,30,90,0,0,0,6
2023/4/13 4:00,12.7,12.7,99.88,12.7,0,0,0,,5.8,0,126,1011,10,23.7,0,0,0,2
2023/4/13 5:00,11.7,11.7,99.96,11.7,0,0,0,,6.1,0.1,90,1012,10,17,0,0,0,0
2023/4/13 6:00,11.5,11.5,99.88,11.5,0,0,0,,8.6,0.2,178,1012.8,6.2,51.4,0,0,0,2
2023/4/13 7:00,11.3,11.3,99.96,11.2,0,0,0,,9.7,0.2,21,1013.9,10,18.3,6,0,0,0
2023/4/13 8:00,13,13,99.91,12.9,0,0,0,,11.9,0.3,148,1014.7,8,66.1,30,0.1,0,2
2023/4/13 9:00,15.2,15.2,89.68,13.5,0.402,0,0,['rain'],16.6,3.9,204,1015.7,20,50,162,0.6,2,6
2023/4/13 10:00,16.9,16.9,81.46,13.7,0,0,0,,22.3,5.7,191,1016.2,10,58,507,1.8,5,2
2023/4/13 11:00,18.7,18.7,69.21,13,0,0,0,,27,10.9,142,1015.9,10,94.5,421,1.5,4,1
2023/4/13 12:00,19.3,19.3,66.95,13,0,0,0,,28.4,11.4,150,1015.9,30,95.1,432,1.6,4,1
2023/4/13 13:00,19.7,19.7,64.47,12.8,0,0,0,,29.2,13.5,122,1015.5,10,100,240,0.9,2,1
2023/4/13 14:00,20.7,20.7,60.46,12.8,0,0,0,,29.2,13.1,104,1015.3,10,93.9,592,2.1,6,1
2023/4/13 15:00,22.1,22.1,52.81,12,0,0,0,,27.7,11.6,104,1015.2,30,17.4,142,0.5,1,0
2023/4/13 16:00,20.9,20.9,63.08,13.6,0,0,0,,28.4,13.4,186,1015.3,0,63.8,331,1.2,3,2
2023/4/13 17:00,20.1,20.1,71.35,14.7,0,0,0,,24.8,10.1,205,1015.3,10,34.2,166,0.6,2,2
2023/4/13 18:00,19.2,19.2,70.09,13.7,0,0,0,,22,9.5,169,1015.6,30,10,5,0,0,0
2023/4/13 19:00,18.5,18.5,71.38,13.2,0,0,0,,22.7,9.4,160,1016.3,10,17.4,0,0,0,0
2023/4/13 20:00,17.1,17.1,77.98,13.2,0,0,0,,22.3,4.4,169,1016.8,10,1,0,0,0,0
2023/4/13 21:00,16.2,16.2,79.7,12.7,0,0,0,,20.9,9.5,168,1016.5,30,2,0,0,0,0
2023/4/13 22:00,15.7,15.7,81.88,12.6,0,0,0,,18,9.2,149,1016.4,10,0,0,0,0,0
2023/4/13 23:00,14.6,14.6,88.59,12.7,0,0,0,,14.4,5.7,152,1016.2,10,0,0,0,0,0
2023/4/14 0:00,13.7,13.7,92.56,12.5,0,0,0,,11.9,2.4,312,1015.8,30,19.8,0,0,0,0
2023/4/14 1:00,12.7,12.7,98.18,12.4,0,0,0,,9.7,0.5,326,1015.4,10,100,0,0,0,1
2023/4/14 2:00,12,12,99.96,12,0,0,0,,5.8,0.6,311,1015.1,10,100,0,0,0,1
2023/4/14 3:00,11.5,11.5,99.93,11.4,0,0,0,,5.4,0.6,324,1015.2,10,10,0,0,0,0
2023/4/14 4:00,11,11,99.98,11,0,0,0,,6.5,0.4,310,1015.2,7,100,0,0,0,1
2023/4/14 5:00,11.2,11.2,99.96,11.2,0,0,0,,7.6,7.4,25,1015.7,10,100,0,0,0,1
2023/4/14 6:00,11.3,11.3,99.95,11.3,0,0,0,,9,5.4,348,1015.7,8.5,88.6,0,0,0,2
2023/4/14 7:00,11.8,11.8,99.95,11.8,0,0,0,,12.2,5.3,45,1015.7,10,100,14,0.1,0,1
2023/4/14 8:00,13,13,97.58,12.6,0,0,0,,15.1,7.3,36,1016,10,100,48,0.2,0,1
2023/4/14 9:00,14,14,93.77,13,0.006,0,0,['rain'],17.6,9,40,1015.5,9,96.1,105,0.4,1,5
2023/4/14 10:00,14.1,14.1,91.63,12.7,0,0,0,,18.7,9.2,51,1014.9,10,30.8,441,1.6,4,2
2023/4/14 11:00,16.7,16.7,78.04,12.8,0,0,0,,20.5,5.5,356,1014.1,10,9.9,649,2.3,6,0
2023/4/14 12:00,19.7,19.7,64.54,12.8,0,0,0,,20.9,5.7,55,1012.9,30,10,704,2.5,7,0
2023/4/14 13:00,22.4,22.4,56.13,13.2,0,0,0,,21.2,6,25,1011.6,0,0,704,2.5,7,0
2023/4/14 14:00,23.8,23.8,51.51,13.3,0,0,0,,21.2,9.6,357,1010.4,10,0,623,2.2,6,0
2023/4/14 15:00,24.5,24.5,44.45,11.6,0.002,0,0,['rain'],21.2,11.4,12,1010,30,60,517,1.9,5,6
2023/4/14 16:00,24.2,24.2,45.42,11.7,0,0,0,,20.9,9.8,39,1009.2,10,18.7,401,1.4,4,0
2023/4/14 17:00,23.5,23.5,44.79,10.8,0,0,0,,15.8,11.1,12,1008.9,10,15.2,114,0.4,1,0
2023/4/14 18:00,21.9,21.9,50.89,11.3,0,0,0,,17.6,5.7,49,1008.4,40,80,8,0,0,2
2023/4/14 19:00,19.9,19.9,62,12.4,0,0,0,,18,1.1,51,1008.3,10,96.8,0,0,0,1
2023/4/14 20:00,18.8,18.8,65.12,12.1,0,0,0,,19.8,4,5,1008,10,98.5,0,0,0,1
2023/4/14 21:00,17.5,17.5,71.33,12.2,0,0,0,,20.2,0.8,24,1008.1,30,90,0,0,0,2
2023/4/14 22:00,16.9,16.9,73.75,12.2,0,0,0,,21.6,9.1,12,1008,10,99.7,0,0,0,1
2023/4/14 23:00,16.3,16.3,76.65,12.2,0,0,0,,24.1,9.3,16,1007.4,10,18.8,0,0,0,0
2023/4/15 0:00,15.5,15.5,79.15,11.9,0,0,0,,26.6,9.5,16,1006.5,30,90,0,0,0,2
2023/4/15 1:00,15.9,15.9,77.15,11.9,0,0,0,,31.7,8,6,1005.8,10,100,0,0,0,1
2023/4/15 2:00,16.4,16.4,72.04,11.4,0,0,0,,36,11.1,17,1004.8,10,100,0,0,0,1
2023/4/15 3:00,16.2,16.2,71.89,11.1,0,0,0,,38.9,8.3,15,1003.9,30,100,0,0,0,1
2023/4/15 4:00,15.2,15.2,81.47,12.1,0,0,0,,40.3,1.6,33,1003.7,0,100,0,0,0,1
2023/4/15 5:00,16.7,16.7,69.3,11,0,0,0,,46.4,8.8,355,1003.1,0,99.2,0,0,0,1
2023/4/15 6:00,18.4,18.4,58.77,10.2,0,0,0,,51.1,18.7,2,1002.8,30,96.1,0,0,0,1
2023/4/15 7:00,18.1,18.1,58.86,9.9,0,0,0,,56.5,17.2,3,1002.2,10,100,7,0,0,1
2023/4/15 8:00,18.3,18.3,57.59,9.7,0,0,0,,59.8,14.5,3,1001.1,10,100,55,0.2,1,1
2023/4/15 9:00,20.5,20.5,51.79,10.2,0,0,0,,61.2,21,2,1001.1,30,62.1,102,0.4,1,2
2023/4/15 10:00,19.7,19.7,56.16,10.7,0,0,0,,60.8,27.7,344,1001.4,10,100,326,1.2,3,1
2023/4/15 11:00,19.1,19.1,59.14,10.9,0,0,0,,60.5,24.4,359,1001.8,10,100,438,1.6,4,1
2023/4/15 12:00,19.7,19.7,56.87,10.9,0,0,0,,53.6,20.7,352,1000.7,30,98,236,0.8,2,1
2023/4/15 13:00,20.1,20.1,55.67,10.9,0,0,0,,54.4,22.1,352,1000.2,10,100,185,0.7,2,1
2023/4/15 14:00,19.1,19.1,60.87,11.4,0,0,0,,52.6,15.5,360,999.5,10,100,121,0.4,1,1
2023/4/15 15:00,18.5,18.5,68.67,12.6,0.178,0,0,['rain'],47.2,15,360,999.5,2,98,98,0.4,1,5
2023/4/15 16:00,17.4,17.4,78.83,13.7,0,0,0,,42.5,11.8,11,999.1,10,100,39,0.1,0,1
2023/4/15 17:00,17.8,17.8,74.03,13.1,0,0,0,,34.9,11.8,353,999,10,100,18,0.1,0,1
2023/4/15 18:00,18.6,18.6,69.61,12.9,0,0,0,,37.4,15.2,350,999.1,30,96.1,7,0,0,1
2023/4/15 19:00,17.3,17.3,81.13,14,0,0,0,,37.4,13.5,304,1000.1,10,100,0,0,0,1
2023/4/15 20:00,13.7,13.7,98.64,13.5,0,0,0,,36.7,8.2,261,1000.9,5,100,0,0,0,1
2023/4/15 21:00,13.7,13.7,99.92,13.7,11.653,0,0,['rain'],35.3,5.9,251,1001.1,4.3,100,0,0,0,5
2023/4/15 22:00,13.6,13.6,99.96,13.6,0,0,0,,32.4,5.8,222,1001,6,100,0,0,0,1
2023/4/15 23:00,13.3,13.3,99.96,13.3,0,0,0,,27,5.7,221,1000.5,7,100,0,0,0,1
2023/4/16 0:00,13.1,13.1,99.96,13.1,0,0,0,,22,10.2,269,1001.1,2.2,100,0,0,0,1
2023/4/16 1:00,12.6,12.6,99.95,12.6,0,0,0,,31,8.3,239,1000.3,0,100,0,0,0,1
2023/4/16 2:00,12.6,12.6,99.96,12.5,0,0,0,,36.7,0.5,207,1000.4,9,100,0,0,0,1
2023/4/16 3:00,12.3,12.3,99.96,12.3,23.38,0,0,['rain'],33.5,3.8,254,1000.2,4.1,100,0,0,0,5
2023/4/16 4:00,12.3,12.3,99.96,12.3,0,0,0,,25.2,5.5,294,1000.3,10,100,0,0,0,1
2023/4/16 5:00,12.1,12.1,99.93,12.1,0,0,0,,13,0.7,289,1001,0,100,0,0,0,1
2023/4/16 6:00,12.5,12.5,97.61,12.1,0,0,0,,13.3,3.8,299,1001.5,22,98,0,0,0,1
2023/4/16 7:00,12.6,12.6,95.33,11.8,0,0,0,,22.7,7.5,281,1002.5,0,100,5,0,0,1
2023/4/16 8:00,12.5,12.5,97.01,12,0,0,0,,28.1,4.5,224,1003.3,10,100,16,0.1,0,1
2023/4/16 9:00,12.6,12.6,94.21,11.7,0.028,0,0,['rain'],36.7,10.4,259,1004.3,25,96.1,21,0.1,0,5
2023/4/16 10:00,13.1,13.1,89.64,11.4,0,0,0,,38.9,10.4,260,1005.3,10,96.7,88,0.3,1,1
2023/4/16 11:00,15,15,81.82,11.9,0,0,0,,38.5,10.4,260,1006.1,10,92.2,278,1,3,1
2023/4/16 12:00,16.2,16.2,74.31,11.7,0,0,0,,38.9,12.2,242,1006.5,30,98,293,1.1,3,1
2023/4/16 13:00,14.8,14.8,76.69,10.7,0,0,0,,43.2,19,194,1007.4,10,65,125,0.5,1,2
2023/4/16 14:00,14.1,14.1,78.21,10.4,0,0,0,,48.2,13.7,221,1008.4,0,50.4,188,0.7,2,2
2023/4/16 15:00,16.2,16.2,70.35,10.8,2.08,0,0,['rain'],50,10,203,1009.5,30,92,348,1.3,3,5
2023/4/16 16:00,16.3,16.3,65.05,9.7,0,0,0,,50.8,16.6,193,1010.7,0,45,325,1.2,3,2
2023/4/16 17:00,15.6,15.6,66.05,9.3,0,0,0,,40.3,13.6,191,1011.9,10,48,131,0.5,1,2
2023/4/16 18:00,14.5,14.5,69.89,9.1,0,0,0,,31.7,8.1,219,1013.4,30,10,22,0.1,0,0
2023/4/16 19:00,14.1,14.1,67.34,8.1,0,0,0,,26.3,5.9,240,1014.7,10,26.2,0,0,0,2
2023/4/16 20:00,13.6,13.6,62.57,6.5,0,0,0,,23,5.8,252,1016,10,37,0,0,0,2
2023/4/16 21:00,13,13,67.44,7.1,0,0,0,,21.2,7.7,280,1016.8,30,39.5,0,0,0,2
2023/4/16 22:00,12.2,12.2,70.93,7.1,0,0,0,,20.9,7.6,313,1017.7,10,8.7,0,0,0,0
2023/4/16 23:00,11.6,11.6,74.41,7.2,0,0,0,,16.6,5.7,319,1018.1,10,12.3,0,0,0,0
2023/4/17 0:00,11.3,11.3,75.7,7.1,0,0,0,,17.3,9.1,321,1018.5,30,41.5,0,0,0,2
2023/4/17 1:00,11.2,11.2,73.47,6.6,0,0,0,,17.6,9.1,330,1018.6,10,57.3,0,0,0,2
2023/4/17 2:00,10.9,10.9,72.47,6.2,0,0,0,,18.4,7.6,355,1019,10,50.4,0,0,0,2
2023/4/17 3:00,10.6,10.6,73.84,6.2,0,0,0,,18.7,9.1,350,1019.2,30,30,0,0,0,2
2023/4/17 4:00,9.1,7.7,82.72,6.3,0,0,0,,19.1,9.3,36,1019.3,10,23.3,0,0,0,2
2023/4/17 5:00,8.7,6.9,84.06,6.2,0,0,0,,18,11,31,1019.9,10,13.3,0,0,0,0
2023/4/17 6:00,8.9,7.5,82.98,6.2,0,0,0,,18.7,9.2,29,1020.6,30,10,0,0,0,0
2023/4/17 7:00,9,9,82.47,6.2,0,0,0,,20.5,4.2,18,1021.3,10,64.1,12,0,0,2
2023/4/17 8:00,10.8,10.8,76.47,6.8,0,0,0,,24.1,7.9,18,1022.2,0,43.2,35,0.1,0,2
2023/4/17 9:00,14.7,14.7,67.1,8.7,0.059,0,0,['rain'],26.6,8,355,1022.7,40,64.1,120,0.4,1,6
2023/4/17 10:00,16.6,16.6,60.6,9,0,0,0,,27,13,351,1022.8,10,23.6,330,1.2,3,2
2023/4/17 11:00,18.5,18.5,56.77,9.8,0,0,0,,26.6,12.8,351,1022.9,10,28.9,517,1.9,5,2
2023/4/17 12:00,19.6,19.6,55.26,10.4,0,0,0,,25.2,7.9,339,1022.7,35,89.8,516,1.9,5,2
2023/4/17 13:00,19.8,19.8,54.72,10.5,0,0,0,,24.5,7.9,305,1022.1,10,100,236,0.8,2,1
2023/4/17 14:00,19.5,19.5,54.95,10.3,0,0,0,,23.8,4.2,303,1021.8,10,100,141,0.5,1,1
2023/4/17 15:00,19.5,19.5,57.44,10.9,0.004,0,0,['rain'],14,2.4,262,1021.9,35,94.9,89,0.3,1,5
2023/4/17 16:00,19.9,19.9,55.63,10.8,0,0,0,,12.2,2.4,92,1021.9,10,100,121,0.4,1,1
2023/4/17 17:00,18.7,18.7,61.8,11.3,0,0,0,,8.3,4,72,1022.2,10,100,45,0.2,0,1
2023/4/17 18:00,18,18,68.4,12.1,0,0,0,,7.2,0.6,1,1022.7,35,91.9,8,0,0,1
2023/4/17 19:00,17.1,17.1,76.7,13,0,0,0,,8.6,0.7,12,1023.2,10,90,0,0,0,2
2023/4/17 20:00,17.4,17.4,68.73,11.6,0,0,0,,13,9.2,11,1023.5,10,68.9,0,0,0,2
2023/4/17 21:00,17,17,68.72,11.2,0,0,0,,17.6,9.3,2,1023.6,30,90.1,0,0,0,1
2023/4/17 22:00,16.2,16.2,71.93,11.2,0,0,0,,20.2,7.8,12,1023.7,10,96.2,0,0,0,1
2023/4/17 23:00,15.2,15.2,78.78,11.6,0,0,0,,21.6,5.5,38,1023.9,10,94.1,0,0,0,1
2023/4/18 0:00,14.6,14.6,80.9,11.4,0,0,0,,22.3,4,11,1023.7,30,51.5,0,0,0,2
2023/4/18 1:00,13.9,13.9,80.75,10.7,0,0,0,,22.3,5.7,2,1023.5,10,99.8,0,0,0,1
2023/4/18 2:00,14.3,14.3,79.67,10.8,0,0,0,,22.3,9.1,10,1023.2,10,99,0,0,0,1
2023/4/18 3:00,13.9,13.9,82.47,11,0,0,0,,22.3,9.3,14,1022.8,30,96,0,0,0,1
2023/4/18 4:00,13.9,13.9,81.47,10.8,0,0,0,,21.2,9.3,29,1022.7,10,92.3,0,0,0,1
2023/4/18 5:00,13.8,13.8,80.99,10.6,0,0,0,,20.9,9.3,21,1022.9,0,81.6,0,0,0,2
2023/4/18 6:00,13.9,13.9,80.68,10.6,0,0,0,,21.2,9.3,29,1022.9,30,31.2,0,0,0,2
2023/4/18 7:00,13.4,13.4,83.09,10.5,0,0,0,,22.7,9.5,29,1022.9,10,83.9,10,0,0,2
2023/4/18 8:00,13.7,13.7,82.13,10.7,0,0,0,,26.3,7.7,2,1023.3,10,47.2,27,0.1,0,2
2023/4/18 9:00,16.7,16.7,71.21,11.5,0.007,0,0,['rain'],29.5,8,31,1023.6,30,40,61,0.2,1,6
2023/4/18 10:00,19.6,19.6,60.44,11.7,0,0,0,,33.1,13.2,1,1022.7,10,28.3,522,1.9,5,2
2023/4/18 11:00,20.8,20.8,57.56,12.1,0,0,0,,35.6,11.8,8,1022.1,10,10.1,599,2.2,6,0
2023/4/18 12:00,21.6,21.6,50.7,11,0,0,0,,40.7,18.4,341,1021.2,30,75.2,605,2.2,6,2
2023/4/18 13:00,21.6,21.6,50.78,10.9,0,0,0,,41,13.7,351,1020.3,0,38.9,656,2.4,7,2
2023/4/18 14:00,22.2,22.2,50.74,11.5,0,0,0,,39.6,16.7,341,1019.5,0,66.1,232,0.8,2,2
2023/4/18 15:00,22.2,22.2,48.75,10.9,0,0,0,,36,17,342,1019.1,30,44.9,491,1.8,5,2
2023/4/18 16:00,21.5,21.5,50.28,10.7,0,0,0,,31.3,16.7,351,1018.9,10,64.6,340,1.2,3,2
2023/4/18 17:00,21.1,21.1,52.9,11.1,0,0,0,,24.1,16.4,359,1018.5,10,49.6,69,0.2,1,2
2023/4/18 18:00,19.7,19.7,56.86,10.9,0,0,0,,27,13,352,1018.8,30,14,16,0.1,0,0
2023/4/18 19:00,18.5,18.5,61.34,10.9,0,0,0,,27.7,12.9,360,1019.1,10,12.5,0,0,0,0
2023/4/18 20:00,17.9,17.9,62.89,10.7,0,0,0,,27.7,11,352,1019.1,10,5.1,0,0,0,0
2023/4/18 21:00,16.9,16.9,66.77,10.7,0,0,0,,26.3,9.3,351,1019.3,30,53.9,0,0,0,2
2023/4/18 22:00,16.2,16.2,68.41,10.4,0,0,0,,24.8,9.4,6,1019.1,10,28.2,0,0,0,2
2023/4/18 23:00,15.8,15.8,70.41,10.4,0,0,0,,24.5,8,9,1019.2,10,47.2,0,0,0,2
2023/4/19 0:00,15.7,15.7,71.4,10.6,0,0,0,,20.5,2.6,251,1019.4,30,79.8,0,0,0,2
2023/4/19 1:00,15.4,15.4,79.28,11.9,0,0,0,,15.8,0.7,233,1019.3,10,71.4,0,0,0,2
2023/4/19 2:00,16.3,16.3,76.38,12.2,0,0,0,,13,5,223,1019.1,10,90,0,0,0,2
2023/4/19 3:00,16.1,16.1,79.65,12.5,0,0,0,,17.6,1.9,255,1018.7,30,96.1,0,0,0,1
2023/4/19 4:00,15.3,15.3,86.54,13.1,0,0,0,,18.7,8.8,241,1018.9,10,91.6,0,0,0,1
2023/4/19 5:00,14.7,14.7,82.08,11.7,0,0,0,,19.8,7.5,251,1019.4,10,96.9,0,0,0,1
2023/4/19 6:00,14.2,14.2,81.96,11.2,0,0,0,,17.6,8,261,1019.7,22,100,0,0,0,1
2023/4/19 7:00,14.5,14.5,73.82,9.9,0,0,0,,20.5,9.8,260,1020.1,0,100,13,0,0,1
2023/4/19 8:00,14.7,14.7,70.63,9.4,0,0,0,,27,7.8,251,1021.1,10,100,25,0.1,0,1
2023/4/19 9:00,14.7,14.7,67.67,8.8,0.074,0,0,['rain'],31,10,245,1022,20,96,96,0.3,1,5
2023/4/19 10:00,15.2,15.2,62.52,8.1,0,0,0,,33.5,9.9,254,1022.1,0,43.9,147,0.5,1,2
2023/4/19 11:00,16.3,16.3,56.25,7.6,0,0,0,,41.8,12,215,1022.1,10,25.3,583,2.1,6,2
2023/4/19 12:00,15.2,15.2,61.49,7.8,0,0,0,,42.5,12.6,230,1022.6,24,98,390,1.4,4,1
2023/4/19 13:00,15.9,15.9,58.35,7.7,0,0,0,,41.4,15.3,213,1022.1,0,93.4,401,1.4,4,1
